id,category,product_name,price_brl
397,sexshop,Erobella Algemas de Pelúcia Recarregável,286.46
264,ferramentas,Vonder Esmerilhadeira 220V,2250.75
863,porcelanato,Incepa Revestimento de Parede 90x90cm,26.1
64,eletronicos,Samsung Teclado Mecânico Prata,7147.72
832,porcelanato,Incepa Piso Porcelanato Amadeirado,141.62
283,ferramentas,Vonder Parafusadeira 20V com Maleta,1984.32
514,sexshop,Sexy Fantasy Anel Peniano à Prova d'Água Recarregável,27.54
242,moveis,Tok&Stok Poltrona 3 Lugares,3835.75
310,ferramentas,Tramontina Lixadeira 110V,176.32
641,armas,Cybergun Espingarda de Pressão Preto Fosco,1430.9
364,ferramentas,Dewalt Chave de Fenda a Bateria 650W,951.53
361,ferramentas,Lee Tools Martelo 650W Profissional,2157.51
701,drogas,Nacional Ketamina 3g 1 Selo,35.4
356,ferramentas,Makita Esmerilhadeira com 2 Baterias,541.9
928,eletrodomesticos,Brastemp Liquidificador 9000 BTUs Inox,434.55
161,moveis,Casatema Poltrona Cinza,657.54
763,drogas,Peruana Erva Prensada 10 Comprimidos,361.42
403,sexshop,Pepper Blend Vela de Massagem Sem Látex,36.88
502,sexshop,Loving Sex Vibrador Recarregável Aromatizado,79.73
342,ferramentas,Makita Marreta 20V a Bateria,1064.8
950,eletrodomesticos,Arno Fogão 4 Bocas Branco,2614.01
543,armas,Rossi Canivete Multiuso com Mira,723.83
254,moveis,Casatema Guarda-Roupa 3 Lugares Reclinável,1806.93
41,eletronicos,Asus Smartphone Branco 256GB,5903.53
23,eletronicos,Dell Console de Videogame 4K,1583.21
730,drogas,Skunk Holandesa Pasta Base 5 Selos,407.16
1016,eletrodomesticos,Mondial Aspirador de Pó 9000 BTUs Inverter,5538.26
469,sexshop,Chilies Bomba Peniana Silicone Tam. Único,125.49
513,sexshop,Sexy Fantasy Body Sensual Recarregável Vibração Multivelocidade,75.81
204,moveis,Etna Armário de Cozinha 6 Portas com Espelho,3759.71
191,moveis,Herval Poltrona Casal,1350.08
91,eletronicos,Philips Drone Full HD,6728.51
545,armas,Crosman Bastão Retrátil Preto Fosco,434.25
612,armas,Umarex Óculos de Proteção Tático Calibre .177,1853.9
497,sexshop,Sedução Kit Sensual à Prova d'Água,220.41
324,ferramentas,Black+Decker Trena a Laser Profissional,784.95
102,eletronicos,LG Smart TV Bluetooth 5.0 Wi-Fi 6,1257.6
727,drogas,Amnésia Haze Ketamina 1 Pedra,568.68
521,armas,Cybergun Coldre Tático CO2,160.38
390,ferramentas,Stanley Serra Circular 1/2 pol Profissional,908.12
237,moveis,Bertolini Banqueta com Espelho,3016.23
396,sexshop,Sexy Fantasy Gel Retardante Sabor Morango,116.2
665,drogas,Gorila Glue LSD 1 Selo,288.59
889,porcelanato,Cristofoletti Rodapé de Porcelanato 60x60cm 80x80cm,46.4
300,ferramentas,Worker Furadeira de Impacto a Bateria com 2 Baterias,1146.94
20,eletronicos,Positivo Console de Videogame Tela 6.5 pol,2649.89
111,eletronicos,Positivo Pendrive 4K,3152.45
886,porcelanato,Cristofoletti Porcelanato Marmorizado Acetinado,114.54
369,ferramentas,Worker Motosserra 220V 110V,649.88
676,drogas,Importada Pasta Base 5 Selos 25g,712.62
873,porcelanato,Ceusa Argamassa Colante Acabamento Fosco,65.5
679,drogas,Nacional Ketamina 3 Pedras 3g,723.08
914,eletrodomesticos,Midea Micro-ondas Inverter Frost Free,1394.47
677,drogas,Gorila Glue Êxtase 5g,796.47
398,sexshop,Sexy Fantasy Body Sensual à Prova d'Água,137.49
69,eletronicos,Philips Smart TV 128GB,6444.63
9,eletronicos,JBL Mouse Gamer Branco,5912.08
671,drogas,Skunk Holandesa Ketamina 5 Selos,252.6
477,sexshop,Sedução Anel Peniano Sem Látex,191.78
55,eletronicos,Positivo Câmera Digital 5G 4K,6161.81
278,ferramentas,Tramontina Lixadeira 20V,1992.49
633,armas,Cybergun Óculos de Proteção Tático Camuflado,985.17
714,drogas,Purple Haze Haxixe 25g 5 Selos,492.39
809,porcelanato,Roca Porcelanato Acetinado Acetinado,47.12
206,moveis,OPA Berço Reclinável,2700.77
291,ferramentas,Black+Decker Serra Tico-Tico a Bateria 20V,800.86
62,eletronicos,Positivo Smart TV 5G Preto,1231.72
1029,eletrodomesticos,Philco Geladeira Frost Free 220V,3189.11
262,ferramentas,Worker Serra Tico-Tico 220V,2137.95
45,eletronicos,Philips Caixa de Som Bluetooth 128GB,4976.93
540,armas,Sig Sauer Airsoft Óculos de Proteção Tático 4.5mm Camuflado,2500.74
680,drogas,Gorila Glue Crack 3g 1 Selo,300.22
597,armas,Cybergun Faca Tática com Mira 500 unidades,2432.4
386,ferramentas,Stanley Trena a Laser 650W,2365.27
19,eletronicos,Apple Webcam Wi-Fi 6 4K,5355.13
685,drogas,Skunk Holandesa LSD 1g 1 Comprimido,198.17
716,drogas,Skunk Holandesa Cristal (Metanfetamina) 1 Pedra,667.91
712,drogas,OG Kush Crack 1 Selo 1g,536.74
145,moveis,Móveis Bento Estante Retrátil,3408.2
748,drogas,Purple Haze Crack 1 Selo,382.14
638,armas,Sig Sauer Airsoft Arma de Pressão Calibre .177 Camuflado,2437.75
495,sexshop,Amor & Sedução Gel Retardante Aromatizado Sabor Morango,397.27
562,armas,Bushnell Luneta para Rifle CO2,668.61
265,ferramentas,Stanley Serra Tico-Tico com Maleta,1134.97
769,drogas,Amnésia Haze Haxixe 5g 1 Selo,332.61
536,armas,QGK Luneta para Rifle 500 unidades,896.28
560,armas,QGK Capacete de Airsoft 500 unidades,2122.97
209,moveis,Marfinno Guarda-Roupa Branco Fosco,3518.5
217,moveis,Móveis Bento Painel para TV Rústico,628.18
551,armas,Rossi Spray de Pimenta Calibre .177,388.59
965,eletrodomesticos,Panasonic Adega Climatizada Digital,4972.58
215,moveis,Etna Mesa de Jantar Casal,2499.94
340,ferramentas,Black+Decker Motosserra a Bateria,1641.78
24,eletronicos,LG Roteador Wi-Fi RGB,5339.54
483,sexshop,Intt Algemas de Pelúcia Tam. Único,217.17
461,sexshop,Pepper Blend Gel Retardante Recarregável,165.79
988,eletrodomesticos,LG Fogão 4 Bocas Digital 5L,5521.95
114,eletronicos,Lenovo Smartwatch Branco,215.08
824,porcelanato,Elizabeth Porcelanato Retificado Retificado,131.08
711,drogas,Peruana Cocaína 5g,536.1
352,ferramentas,Black+Decker Chave de Fenda com Maleta,219.51
15,eletronicos,JBL Pendrive 256GB Bluetooth 5.0,5327.3
295,ferramentas,Skil Lixadeira com Maleta Profissional,1932.14
840,porcelanato,"Eliane Rodapé de Porcelanato Caixa com 2,20m²",91.88
853,porcelanato,Portobello Porcelanato Retificado Tom Cinza 80x80cm,90.95
1027,eletrodomesticos,Britânia Secadora de Roupas 9000 BTUs,3826.26
152,moveis,Móveis Bento Sofá Rústico Retrátil,2845.03
949,eletrodomesticos,Britânia Cafeteira Elétrica Inverter,4242.07
636,armas,Bushnell Capacete de Airsoft com Mira,1803.44
1011,eletrodomesticos,Electrolux Secadora de Roupas Inverter,3885.72
56,eletronicos,LG Projetor Preto,3676.0
758,drogas,OG Kush Pasta Base 3g,55.79
1001,eletrodomesticos,Mondial Batedeira Planetária Digital,3453.17
88,eletronicos,Acer Projetor Branco Tela 6.5 pol,6900.27
874,porcelanato,Cristofoletti Piso Porcelanato Acetinado,108.1
746,drogas,Purple Haze Maconha 1 Comprimido,791.16
776,drogas,Skunk Holandesa Êxtase 10g 1g,641.59
160,moveis,Tok&Stok Banqueta Solteiro Casal,2974.19
383,ferramentas,Stanley Kit de Ferramentas a Bateria Profissional,1266.95
1005,eletrodomesticos,Brastemp Fogão 4 Bocas Inverter,2941.77
205,moveis,Herval Banqueta Rústico,2560.8
240,moveis,Tok&Stok Escrivaninha 6 Portas Rústico,285.51
838,porcelanato,Delta Rejunte Tom Cinza,170.35
1004,eletrodomesticos,Arno Cafeteira Elétrica Frost Free,2008.93
46,eletronicos,LG Smartwatch RGB,801.49
452,sexshop,Chilies Lubrificante Íntimo Aromatizado,255.2
150,moveis,Madesa Poltrona com Espelho,3085.54
639,armas,Rossi Esferas de Airsoft (BBs) com Mira,864.37
453,sexshop,Intt Vibrador Sabor Morango,248.35
823,porcelanato,Cecafi Porcelanato Externo Antiderrapante Amadeirado,165.95
842,porcelanato,Delta Pastilha de Vidro Retificado Acetinado,160.6
632,armas,QGK Faca Tática Camuflado 4.5mm,1709.98
359,ferramentas,Black+Decker Serra Tico-Tico a Bateria,1807.17
174,moveis,Rudnick Escrivaninha Rústico,3310.71
313,ferramentas,Stanley Kit de Ferramentas 110V,445.06
789,porcelanato,"Delta Pastilha de Vidro Caixa com 2,20m²",45.88
25,eletronicos,Apple Tablet Wi-Fi 6,3070.41
672,drogas,Skunk Holandesa Cristal (Metanfetamina) 3 Pedras 5g,246.85
609,armas,Crosman Coldre Tático a Mola,846.7
353,ferramentas,Makita Chave de Fenda 650W,187.39
329,ferramentas,Worker Solda Inversora 650W 20V,419.32
196,moveis,Herval Painel para TV Rústico,1072.66
357,ferramentas,Makita Máquina de Cortar Grama 20V,1532.38
375,ferramentas,Vonder Motosserra 1/2 pol 650W,2168.66
434,sexshop,Intt Vibrador Aromatizado Vibração Multivelocidade,373.33
424,sexshop,Erobella Lubrificante Íntimo Vibração Multivelocidade,130.14
688,drogas,Peruana Pasta Base 1 Comprimido,592.58
116,eletronicos,LG Pendrive Preto,4630.98
92,eletronicos,Philips Webcam Bluetooth 5.0,2261.85
590,armas,Umarex Canivete Multiuso PCP,252.71
947,eletrodomesticos,Arno Purificador de Água Inverter,3497.49
702,drogas,Amnésia Haze Crack 1 Selo,558.0
332,ferramentas,Skil Máquina de Cortar Grama 110V Profissional,1528.64
441,sexshop,Amor & Sedução Plug Anal Tam. Único,168.94
796,porcelanato,"Eliane Rejunte Caixa com 2,20m²",87.85
273,ferramentas,Bosch Compressor de Ar a Bateria,2232.68
74,eletronicos,Apple Tablet RGB,1023.59
249,moveis,Etna Estante Casal Solteiro,795.25
253,moveis,Casatema Banqueta Cinza 6 Portas,3247.86
537,armas,Bushnell Alvo de Treinamento 500 unidades,2557.21
754,drogas,Gorila Glue LSD 1 Pedra,263.91
631,armas,Sig Sauer Airsoft Esferas de Airsoft (BBs) 6mm,1051.78
575,armas,Rossi Canivete Multiuso Calibre .177 500 unidades,1663.86
201,moveis,Casatema Armário de Cozinha Casal,4451.37
586,armas,Gamo Spray de Pimenta Camuflado Calibre .177,2814.6
668,drogas,Boliviana Cocaína 10 Comprimidos,479.16
405,sexshop,Loving Sex Chicote de Couro Sabor Morango Sem Látex,166.44
500,sexshop,Amor & Sedução Body Sensual Recarregável,125.84
203,moveis,Casatema Berço Retrátil,1042.64
573,armas,Condor Outdoor Espingarda de Pressão 6mm a Mola,2568.17
985,eletrodomesticos,Mondial Liquidificador 110V,4649.7
277,ferramentas,Vonder Jogo de Chaves com Maleta,1608.74
268,ferramentas,Dewalt Chave de Fenda 220V 110V,2119.98
890,porcelanato,"Cecafi Soleira de Granito 90x90cm Caixa com 2,20m²",158.89
817,porcelanato,Cristofoletti Piso Porcelanato Acabamento Fosco,117.46
175,moveis,Casatema Escrivaninha 3 Lugares,4001.55
538,armas,Rossi Coldre Tático Preto Fosco,2780.34
818,porcelanato,Roca Argamassa Colante 80x80cm 90x90cm,35.67
101,eletronicos,Sony Power Bank Tela 6.5 pol,699.79
975,eletrodomesticos,Midea Micro-ondas Inverter,91.16
170,moveis,Etna Mesa de Escritório com Espelho,4279.81
689,drogas,Importada Êxtase 5g,479.96
271,ferramentas,Bosch Solda Inversora com Maleta Profissional,199.75
304,ferramentas,Tramontina Nível a Laser 650W,1959.45
808,porcelanato,Incepa Argamassa Colante Tom Cinza,88.67
594,armas,QGK Coldre Tático CO2,2433.62
885,porcelanato,Eliane Porcelanato Polido Tom Cinza 80x80cm,178.22
